title,stars,text,bin_pelayanan,bin_fasilitas,predicted_labels_1,sentiment,prob_layanan,prob_fasilitas
Rumah Sakit Umum Pusat Surakarta,5,terimakasih atas pelayanan yang terbaik diberikan kepada bapak saya selama rawat inap rsup surakarta semakin maju banyak pasien yang terbantu,1,0,['pelayanan'],positive,0.9954568147659302,0.0033969092182815
Rumah Sakit Umum Pusat Surakarta,3,di bagian pendaftaran securitynya ramah baik dan mau mengarahkan saya kesini cuma mau minta surat keterangan sehat tapi sangat ribet ya pelayanannya mana nunggu lama banget lagi haduhhhhhhhhhh,1,0,['pelayanan'],negative,0.9982019662857056,0.0081216199323534
Rumah Sakit Umum Pusat Surakarta,1,manajemen parkir ndak jelas pintu masuk parkir ndak ada atapnya yang mau masuk jadi basah bukane sehat malah jadi penyakit kalau masuk,0,1,['fasilitas'],negative,0.0060176434926688,0.992976188659668
Rumah Sakit Umum Pusat Surakarta,3,maaf utk antrian obat farmasi tolong diperbaiki karena sangat terlalu lamaberjam2 hanya utk menunggu obat padahal rs lain tidak selama itu nunggunyapadahal sya pasien umummau balik jg mikir2 lg mending ke rs lain hadeeehh,1,0,['pelayanan'],negative,0.9973664879798888,0.011601785197854
Rumah Sakit Umum Pusat Surakarta,5,apkah sakit jantung bisa berobat disini sprti katup bermasalah,1,0,['pelayanan'],negative,0.8129065632820129,0.4410729110240936
Rumah Sakit Umum Pusat Surakarta,5,terimakasih rsup surakarta terutama dokter hamid spa terimakasih atas pelayanan dan perawatan yg sangat amat memuaskan untuk anak saya semoga bisa menjadi amal jariyah untuk pak dokter tempat sangat bersih dan nyaman untuk ranap juga pelayanan sangat memuaskan dari segi medis dan gizi makanan yg di berikan dari keluarga pasien anak azka aldric pratama,1,1,"['pelayanan', 'fasilitas']",positive,0.9971264004707336,0.9890066385269164
Rumah Sakit Umum Pusat Surakarta,5,Bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9975020289421082,0.9728571772575378
Rumah Sakit Umum Pusat Surakarta,5,pelayanan baik ramahfasilitas baguslingkungannya bersih dan nyamanmantappp,1,1,"['pelayanan', 'fasilitas']",positive,0.9947070479393004,0.992832899093628
Rumah Sakit Umum Pusat Surakarta,5,pelayanannya baik,1,0,['pelayanan'],positive,0.9960163235664368,0.0035820449702441
Rumah Sakit Umum Pusat Surakarta,5,pelayanan ramah,1,0,['pelayanan'],positive,0.9962105751037598,0.0037109970580786
Rumah Sakit Umum Pusat Surakarta,5,pelayanan bagus sopan rapi,1,1,"['pelayanan', 'fasilitas']",positive,0.9992375373840332,0.7083389163017273
Rumah Sakit Umum Pusat Surakarta,5,pelayanan yang diberikan sangat bagus,1,0,['pelayanan'],positive,0.9975492358207704,0.0052790096960961
Rumah Sakit Umum Pusat Surakarta,5,pelayanan ramah,1,0,['pelayanan'],positive,0.9962105751037598,0.0037109970580786
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sangat baik ramah semua recommended,1,1,"['pelayanan', 'fasilitas']",positive,0.9991337656974792,0.8730514049530029
Rumah Sakit Umum Pusat Surakarta,5,mantap menyenangkan,1,1,"['pelayanan', 'fasilitas']",positive,0.9922444224357604,0.9905389547348022
Rumah Sakit Umum Pusat Surakarta,5,pelayanan bagus dsn ramah ramah,1,0,['pelayanan'],positive,0.9972620010375975,0.0048834984190762
Rumah Sakit Umum Pusat Surakarta,1,paraaaaah ambil obat nunggu 1 jam lebih padahal tidak ada antrean,1,0,['pelayanan'],negative,0.9956762194633484,0.3587730824947357
Rumah Sakit Umum Pusat Surakarta,5,pelayanan cepat,1,0,['pelayanan'],positive,0.9954987168312072,0.0033124305773526
Rumah Sakit Umum Pusat Surakarta,2,rsup kemenkes tapi 1 pelayanan nya lama 2 antrian tidak teratur 3 ruang an tercampur kalau mau periksa sakit biasa ketemu dengan tb 4 jadwal dokter yang tidak sesuai kadang maju mundur tnpa terkonfirmasi ke pasien 5 ruang rawat inap bising di sertai tidak ada nya televisi 6 kamar pengap harus nya kelas di bawah kemenkes ruangan dan pelayanan melebihi rs umum kalau ini tidak 7 suster nya ketus tidak welcome,1,1,"['pelayanan', 'fasilitas']",negative,0.9974356293678284,0.979112148284912
Rumah Sakit Umum Pusat Surakarta,4,baru pertama periksa awal datang daftar dibantu dengan sangat baik karena nggak daftar online dapat antrian nomer tujuh dari belakang padahal sudah datang pagi pagi anehnya nomer antrian dilewati nomer belakang alhasil jadi pasien nomer dua dari belakang dokter cukup baik dan detail,1,0,['pelayanan'],positive,0.9978652596473694,0.0077708563767373
Rumah Sakit Umum Pusat Surakarta,4,sebenarnya pelayanan nya sudah sangat baik pelayanannya cepat dan hampir semua ramah hanya titip untuk petugas d nurse station gedung nakula saat melakukan pemeriksaan ttv alatnya proses membaca td dan nadi sibuk main hp alatnya selesai pemeriksaan masih sibuk main hp pasiennya dicuekin saat menyampaikan hasil pemeriksaan cara menyampaikannya juga ketus semoga kedepannya bisa lebih baik,1,0,['pelayanan'],positive,0.9985846281051636,0.0148454224690794
Rumah Sakit Umum Pusat Surakarta,5,rumah sakit samgat bersih nyaman dan pegawainya ramah2 untuk poli anaknya juga perawatnya baik ramah2 disana juga dokter anaknya informatif dan sangat ramahhh ada dokter muda yang baik dan ramah ter the best pokonyaaa,1,1,"['pelayanan', 'fasilitas']",positive,0.9975396394729614,0.9851412773132324
Rumah Sakit Umum Pusat Surakarta,5,poli anak nya nyaman sekali dsa nya sangat ramah dan informatif perawat dan koas nya sangat membantu dalam proses pemeriksaan sukses terus rsup surakarta,1,0,['pelayanan'],positive,0.9993165731430054,0.1926120221614837
Rumah Sakit Umum Pusat Surakarta,5,rumah sakit nya sangat nyaman bersih pelayanannya sangat baik terutama poli anak dan bangsal nakula dokter spesialis anaknya sangat humble membuat anak anak tidak takut untuk periksa ke dokter dan edukasinya sangat baik bangsal khusus rawat inap anak yg membedakan dari rs lain ada tempat bermain nya jadi anak tidak rewel nyaman bisa bermain di poli anak juga terdapat praktikan dokter muda yang ramah dan ganteng ganteng orangnya semoga sukses selalu semuanya,1,1,"['pelayanan', 'fasilitas']",positive,0.99718576669693,0.9865090250968932
Rumah Sakit Umum Pusat Surakarta,1,rs manapun kalau sdh daruratbpjsnya bisa dipakailain rs parusdh tensi 170 masuk igd disuruh pulangpaginya kambuh lagikalau ndak pakai rujukan dari faskes 1 bpjs ndak bisa dipakaimasak iya buat du2k aja sdh ndak kuat masih disuruh muter2 ngantri cari rujukan,1,0,['pelayanan'],negative,0.9982450008392334,0.0715812444686889
Rumah Sakit Umum Pusat Surakarta,5,sekarang web nya kok gak ada ya,1,1,"['pelayanan', 'fasilitas']",negative,0.915347933769226,0.6841760277748108
Rumah Sakit Umum Pusat Surakarta,5,RS bagus dan ramah,1,0,['pelayanan'],positive,0.9985381364822388,0.0108211478218436
Rumah Sakit Umum Pusat Surakarta,3,dari sekian rs yg sya datangin baru ini rs yg cara pendaftaranya ribet ribetnya yaitu udh daftr online terus cek tensibb hbis itu antri lagi ke pedaftaran smpai berjam2di tanyain data lagipengecekan data padahaal qta udh ngisi sesuai yg di sarankan di aplikasi dan qta ngisi itu ngk asal2an sesuai ktptrs pindah lagi ke perawat penanyaan apa td yg kebetulan sya periksa ke poli gigi nambalkata perawatnya nunggu dl karna aasisten dokternya lg ke poli yg lainya saran aja ya kalaupun di poli gigi pasien ngk banyak setidaknya ada perawat yg stay di ruanganagar pasien tidak lama menunggu,1,0,['pelayanan'],negative,0.9954440593719482,0.0052485414780676
Rumah Sakit Umum Pusat Surakarta,5,tempatnya bersih wangi karyawannya ramahramah banyak karyawan yang memiliki sifat penyabar dengan pasien banyak anak pkl yang ramah tidak judes baik hati,1,1,"['pelayanan', 'fasilitas']",positive,0.9972137808799744,0.9870126843452454
Rumah Sakit Umum Pusat Surakarta,5,pelayanan dirsup sangatt baikk ramahhh lingkunganny bersihh anak pkl kls xii dri smk gondang juga ramahramah topp pokoe,1,1,"['pelayanan', 'fasilitas']",positive,0.996364414691925,0.9904406070709229
Rumah Sakit Umum Pusat Surakarta,5,rsup surakarta pelayananya memuaskan bagian pendaftaran satpam dan petugas yang berjaga sangat ramah dan baik,1,0,['pelayanan'],positive,0.9974985718727112,0.0053522754460573
Rumah Sakit Umum Pusat Surakarta,5,perawat dan bidan diruang sembadra ramah semua,1,0,['pelayanan'],positive,0.9991570711135864,0.2252090871334076
Rumah Sakit Umum Pusat Surakarta,5,kemarin nganter saudara mau rawat inapdokter igd sangat ramah cakap memberikan keterangan hasil cek keadaan pasiensalut buat dokter igd masih muda ramah sopan sama pasien,1,0,['pelayanan'],positive,0.9981142282485962,0.0072886799462139
Rumah Sakit Umum Pusat Surakarta,3,pelayanan terutama bagian depansatpam sangat bagus ramah tapi hanya antri pendaftaran lama berjam2 padahal poli gigi kosong plong hanya nunggu antrian pasien2 poli jantung pd poli gigi hampir tidak dilayani mungkin karena paaien jarang saran mohon fair unt nomer pendaftaran jangan mentang2 pasien gigi sedikit,1,0,['pelayanan'],negative,0.9984902143478394,0.0180445965379476
Rumah Sakit Umum Pusat Surakarta,1,pelayanan kurang memuaskan,1,0,['pelayanan'],negative,0.9975749850273132,0.005279294680804
Rumah Sakit Umum Pusat Surakarta,5,rumah sakit nya keren banget untuk fasilitas nya lengkap dan juga terlihat nyaman semoga pelayanan nya sekeren rumah sakitnya,1,1,"['pelayanan', 'fasilitas']",positive,0.9920127987861632,0.9948163628578186
Rumah Sakit Umum Pusat Surakarta,1,minta tolong dong utk admin bidan rsup lebih ditingkatkan lagi pelayanan nya wa dr siang dibalas baru subuh keesokan harinyamau tanya harga dan pelayanan jadi males karena pasti balasnya lama puoll padahal pelayanan dokter perawat dokter enak2 semuaminat mau lahiran di rsup jugajni ada kendala medis mau tanya harga usg biar bisa cepak2 bawaan malah ga dibales2 jadinya rawat inap di rumah sakit lain padahal awalnya wa duluan tanya kabar setelah itu zonk,1,0,['pelayanan'],negative,0.9959015250205994,0.0044468152336776
Rumah Sakit Umum Pusat Surakarta,5,apakah penderita bronkitis bisa berobat di rs paru jajar,0,0,[],neutral,0.452351301908493,0.0074192406609654
Rumah Sakit Umum Pusat Surakarta,5,dokter perawat yang ramah dan codurse2 terima kasih,1,0,['pelayanan'],positive,0.9973770380020142,0.0053038490004837
Rumah Sakit Umum Pusat Surakarta,5,rs yg adem banyak pohon rindang di depan tempat luas satpam ramah petugas di depan jg ramah sebulan lalu kalo ga salah anter anak priksa diarahkan ke gedung nakula tanya pegawai situ malah saya dianter dari yg jualan kopi itu ampe gedungnya ngobrol ngobrol katanya pegawai tu intinya rekomended kalo priksa di sini ga kalah sama yg swasta,1,1,"['pelayanan', 'fasilitas']",positive,0.9952008724212646,0.8246445059776306
Rumah Sakit Umum Pusat Surakarta,5,perawat sadewa ramahhh bgtt sukaa,1,0,['pelayanan'],positive,0.998485028743744,0.010698651894927
Rumah Sakit Umum Pusat Surakarta,5,sangat bagus pelayanan nya,1,0,['pelayanan'],positive,0.9982597231864928,0.0078929662704467
Rumah Sakit Umum Pusat Surakarta,3,siswa praktik kelas xii hari ini tanggal 22 oktober 2024 jam 1005 sangattttt ketuus sangattt tidak ramahhh bagian yg bertanya mencatat hasil tensi super ketus yg 1 lagi bagian tindakannya ramahhh bicara lembut hari ini ada 2 siswa praktik 1 meja di bagian tensi padahal dri satpam bagian pendaftarn nurse station dokter sangattt sangattt ramah full senyum bicaranya santunn,1,0,['pelayanan'],negative,0.9980727434158324,0.0081356214359402
Rumah Sakit Umum Pusat Surakarta,1,info apakah bisa pakai bpjs penyakit paru,1,0,['pelayanan'],neutral,0.644159197807312,0.1853320598602295
Rumah Sakit Umum Pusat Surakarta,1,semua pelayanan karyawan nya ramah² apalagi bagian icu ramah bgtt kecuali bagian rawat inap 2 sadewa cuman dtanyain toilet sebelah mana jawabannya perawat cwek ketuss bgt lha itu lho mbak dibaca dgn mukaa judessss sambil nunjuk² astagfirulloh mbak² kalo tau tempatnya saya sama ibuku juga ga perlu tanya² kamu tolong yaa mbak lain kali jgn gitu semoga km sehat selalu mbak,1,0,['pelayanan'],negative,0.9980162382125854,0.1286725252866745
Rumah Sakit Umum Pusat Surakarta,5,1 pelayanan dari security pendaftaran laborat perawat rawat jalan semua sama sekali tidak mengecewakan bagus cekatan tidak kemrungsung sabar 2 dokter spog nya dr lisa benar² mantap penjelasan lugas jelas tidak kemrungsung saat memeriksa selera humor nya juga tinggi 3 segala pihak kepedulian nya patut diacungi jempol di dalam menjelaskan juga jelas 4 perawat dan dokter yg bertugas di ruang operasi benar² membantu saya jadi saya lumayan tidak nervous saat sc 5 perawatan di ruang sembadra juga bagus sekali perawat cekatan ramah saat pulang pun segala administrasi yg berkaitan dgn akte bayi kia bayi kk yg terbaru bahkan sudah disediakan kita pulang tinggal mbawa benar² luar biasa 6 salut dan bangga utk segala pelayanan di rsup semoga selalu bisa dipertahankan 7 utk para karyawan tenaga medis dokter semoga sll diberikan kesehatan dan umur panjang amiennn,1,0,['pelayanan'],positive,0.9992602467536926,0.3867600858211517
Rumah Sakit Umum Pusat Surakarta,1,semua petugas baik kecuali bagian apotik kmrn cuma tanya jumlah obat karna dr dokternya kontrol mundur jadi ditambah obat dan sudah dikasih notewaktu sampe diapotik jumlahnya ga sesuaiwaktu ditanya jawabannya kalo pake bpjs ya emang beginilagian obatnya murahkan kalo kurang bisa beli sendiri ini bukan masalah harga obattp kita cuma ikuti advis dokter dan perawat kontrol bulan lalu juga gitu karna waktu sempet ditinggal ketoilet waktu balik tanya sama petugas apotik nya nama saya udh dipanggil blm karna td ditinggal takut terlewat dengan kasar dijawab itu kan ada antriannyaliat aja layarnya dan setelah itu ternyata panggilan ga sesuai sama antriannya,1,0,['pelayanan'],negative,0.9967471361160278,0.0055539426393806
Rumah Sakit Umum Pusat Surakarta,5,aku mau cek mantoux buat anak 2th kira kira berapa ya biayanya,0,1,['fasilitas'],neutral,0.4790743887424469,0.6872809529304504
Rumah Sakit Umum Pusat Surakarta,5,awal cek kehamilan sampai lahiran puas banget sama pelayanannya dari perawat dan dokter kandungan dr handika ramah banget dan penjelasannya dapat dipahami sampai kemarin lahiran di bantu buatin akta lahir gak ada 24 jam udah jadi puasss sama fasilitas dan pelayanannya tetap pertahankann,1,1,"['pelayanan', 'fasilitas']",positive,0.997896671295166,0.9269126653671264
Rumah Sakit Umum Pusat Surakarta,5,masakan nya enak pelayanan nya sangat ramah administrasi nya juga cepat tidak ribet sana sini dabest,1,0,['pelayanan'],positive,0.9993913173675536,0.3077383041381836
Rumah Sakit Umum Pusat Surakarta,5,pelayanannya prima,1,0,['pelayanan'],positive,0.9947996139526368,0.0030572949908673
Rumah Sakit Umum Pusat Surakarta,1,pelayanan tidak ramah petugas mcu yang cowok dan cewek tidak sopan menggunakan bahasa jawa ngoko dan mengepush pasien sangat tidak ramah,1,0,['pelayanan'],negative,0.9975171089172364,0.0058817989192903
Rumah Sakit Umum Pusat Surakarta,1,saya pake bpjs tpi kok suruh bayar 300 di igd pdhl di igd gak di apa apain dikasih obat juga enggak,1,0,['pelayanan'],negative,0.9915237426757812,0.0056700799614191
Rumah Sakit Umum Pusat Surakarta,5,anak saya punya penyakit asma bisakah berobat ke rumah sakit ini mohon jawabannya,1,0,['pelayanan'],neutral,0.9614128470420836,0.0057246200740337
Rumah Sakit Umum Pusat Surakarta,5,Yang terbaik dari semua bidan bidan baik dan sabar dalam membimbing saudara perempuan Anda,1,0,['pelayanan'],positive,0.9966214895248412,0.0043418379500508
Rumah Sakit Umum Pusat Surakarta,5,pkl di ruang sembadra vk dan perina memberikan ilmu yang sangat bermanfaat bidan dan perawat sangat baik dan memberikan ilmu serta pengalaman yang baru memberikan pelayanan yang sangat baik kepada setiap pasien serta menngutamakann kesehatan pasienn,1,0,['pelayanan'],positive,0.9972233772277832,0.0056396457366645
Rumah Sakit Umum Pusat Surakarta,5,alhamdulilah selama praktek di rsup terutama di ruang sembodro senior seniornya baik sabar dalam mengajari mahasiswa praktek,1,0,['pelayanan'],positive,0.9981016516685486,0.0410013496875762
Rumah Sakit Umum Pusat Surakarta,5,selama pkl di rsup sudah banyak pengalaman dan ilmu yang saya dapatkan dengan pembimbing yang terbaik,1,0,['pelayanan'],positive,0.9943126440048218,0.0035794281866401
Rumah Sakit Umum Pusat Surakarta,5,pernah pkl disini mba mba mas mas nakes nya ramah semuanya baik baikkk poolll love bgtt cuyy mau ngajarin anak” pkl nya yg blm tau apa apa dengan sabar tempatnya juga bersihh bgtt the bestt lah rsup sukses terus yaa buat rsup,1,1,"['pelayanan', 'fasilitas']",positive,0.9967774748802184,0.987869918346405
Rumah Sakit Umum Pusat Surakarta,5,awal masuk halaman rsup saya kira seperti klinik begitu masuk ke belakang ternyata rsup surakarta termasuk rumahsakit yg besar modern canggih pelayananya full ramah hampir semua pegawai rs ramah semua dan tidak hanya melayani pasien paru paru saja tetapi bayak yang bisa ditangani di rsup ini seperti spesialis anak jantung dll tetapi meskipun ibu saya terlayani dengan baik di rsup surakarta ini kami tidak ingin berlangganan ke rumah sakit alias selalu sehat sehat sehat dan manfaat aamiin salam sehat dan apresiasi setinggi tingginya kepada bapak adi humas pak supri bbkpm ibu dokter eva spparu bpdokter hitaputra sp b bpibu perawat yg hebat terima kasih,1,0,['pelayanan'],positive,0.9969524145126344,0.0054168864153325
Rumah Sakit Umum Pusat Surakarta,1,pengambilan obat sangat mengecewakan,1,0,['pelayanan'],negative,0.9964170455932616,0.0051468107849359
Rumah Sakit Umum Pusat Surakarta,5,masyallahpelayanan dan perawatan sangat bagus sekalii perawat maupun dokter ramah ramah semuanya pelayanan langsung sat set tindak lanjut cepat alhamdulillah,1,0,['pelayanan'],positive,0.9982370138168336,0.0075884689576923
Rumah Sakit Umum Pusat Surakarta,5,1 pelayanan sangat ramah sekali dari mulai dokter perawat igd pendaftaran radiologi semua staff nya ramah sekali 2 pemeriksaan mendetail dan cepat berdasarkan kegawatannya 3 tempat bersih rapi dan nyaman untuk menunggu 4 ada pojok baca koran dan tempat bermain anak agar anak tidak jenuh menunggu untuk pasien anak yang periksa 5 sistem informasi di dinding sangat mudah dibaca dari kejauhan jadi memudahkan pasien yang sedang mencari lokasi ruangan di rumah sakit ini 6 parkir luas baik mobil ataupun motor 7 melayani pasien bpjs pbi ataupun non pbi askes dan asuransi swasta lainnya 8 tarif pemeriksaan umum insyallah terjangkau karena rumah sakit milik kemenkes,1,1,"['pelayanan', 'fasilitas']",positive,0.9949665665626526,0.9923019409179688
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sangat bagus perawatnya ramah ramah,1,0,['pelayanan'],positive,0.9975876808166504,0.0054722060449421
Rumah Sakit Umum Pusat Surakarta,5,alhamdulillah lahiran disini drperawatnya semua ramahgercep terimakasih,1,0,['pelayanan'],positive,0.9990856647491456,0.032445304095745
Rumah Sakit Umum Pusat Surakarta,5,1 rumah sakit nya sangat nyaman dan bersih 2 di tempat rawat inap anak yg membedakan dari rs lain ada tempat bermain nya jadi anak tidak rewel nyaman bisa bermain 3 pelayanan juga sangat bagus dan ramah,1,1,"['pelayanan', 'fasilitas']",positive,0.9959229230880736,0.9916541576385498
Rumah Sakit Umum Pusat Surakarta,5,april lalu saya lahiran disini masuk igd karena udah ketuban udah rembesbaru pembukaan 2 saya datang jam 2400 lahir normal selamat jam 0939 qodarullah anak saya bilirubinnya tinggi dan harus mondok alhamdulillah pelayanan ramah pol padahal saya pakai bpjs ga bayar apa2 sama sekali kendi untuk ari2 pun ga perlu bayar best lah pelayanan sangat oke dokter bidan dan perawat sangat ramah rekomen yg bingung mau lahiran dimana rs ini bagus si menurut ku,1,0,['pelayanan'],positive,0.997658371925354,0.0074629108421504
Rumah Sakit Umum Pusat Surakarta,5,Bersihpative dan Dokumen Dokter Rumah Tangga Rumah Tangga Rumah Tangga 3,0,1,['fasilitas'],neutral,0.0828395187854766,0.997373104095459
Rumah Sakit Umum Pusat Surakarta,1,parah lelet lemot nglayanin 1 orang 1 jam,1,0,['pelayanan'],negative,0.9981885552406312,0.02826370857656
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sipp bgttt super gercep tempat udh upgrade,1,0,['pelayanan'],positive,0.9980626702308656,0.0525923632085323
Rumah Sakit Umum Pusat Surakarta,5,pelayanannya ramahcepat dan tepat,1,0,['pelayanan'],positive,0.9963563680648804,0.0038287860807031
Rumah Sakit Umum Pusat Surakarta,5,petugas kesehatan ramah tempat bersih pelayanan baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9965930581092834,0.9907643795013428
Rumah Sakit Umum Pusat Surakarta,5,poli anak bersih pelayanan ramah dan cepat dokternya ramah dan edukatif sukses selalu rsup,1,1,"['pelayanan', 'fasilitas']",positive,0.9971613883972168,0.9887858629226683
Rumah Sakit Umum Pusat Surakarta,5,di poli anak dokternya baik dan komunikatif perawatnya ramah pelayanannya jg baik bonus bisa ambil minum sambil nunggu krn ada dispenser nya,1,0,['pelayanan'],positive,0.9990910291671752,0.2186726480722427
Rumah Sakit Umum Pusat Surakarta,5,lingkungan rs bersih pelayanan baik poli anak sngat nyaman dokter spa ramah detail saat menjelaskan ke pasien,1,1,"['pelayanan', 'fasilitas']",positive,0.9972248077392578,0.9885214567184448
Rumah Sakit Umum Pusat Surakarta,5,pelayanannya perawat dan dokternya sangat,1,0,['pelayanan'],positive,0.9958820343017578,0.0035513159818947
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sipp info buat nakes juga sipp,1,0,['pelayanan'],neutral,0.997921884059906,0.0064069442451
Rumah Sakit Umum Pusat Surakarta,2,antrian farmasi nya lamaaaaharusnya ditambah lagi counter farmasinya,1,0,['pelayanan'],negative,0.9988763928413392,0.1061284318566322
Rumah Sakit Umum Pusat Surakarta,1,pelayanan kurang,1,0,['pelayanan'],negative,0.997132420539856,0.0045920563861727
Rumah Sakit Umum Pusat Surakarta,1,sebenarnya untuk pelayanan suster bagus banget rumah sakitnya juga bersih bintang 1 untuk secirity yg jaga di depan gedung nakula astaghfirullah sya mau pulang jam 11 mlm dari kelas vip nakula dan sya pun bayar mandiri bukan asuransi ataupun bpjs barang2 sya mau taruh mobil dan kebetulan saya hanya sendiri anak dan bapak sya sudah sepuh menunggu di kamar sya bawa banyak skli barang bawaan sma sekali gak dibantu sya pun kesulitan membawanya sya bolak balik yg trakhir bawa anak sya yg sakit pun tdk dibantu padahal kami masih membawa barang2 malah duduk2 santai ya ampun jiwa hospitality nya benar2 gak ada kok bisa kerja di pelayanan begini padahal kondisi hujan deras saat itu,1,1,"['pelayanan', 'fasilitas']",negative,0.9978846907615662,0.9246922135353088
Rumah Sakit Umum Pusat Surakarta,5,pelayanan nya sangat baik petugasnya ramah prosesnya cepat dan mudah lingkungannya bersih rapih dan terawat,1,1,"['pelayanan', 'fasilitas']",positive,0.9964471459388732,0.990665078163147
Rumah Sakit Umum Pusat Surakarta,5,best banget deh pokonya baik dari segi pelayanan pengobatan udah best bgt tidak beda2kan mana pasien bpjs juga umum semua disamaratakan semoga rsup seperti ini terus bahkan lebih buaikkk lagi ya satpam perawat dokternya juga sangat baik dan tidak terburu buru saat menjelaskan best sekali maju terus rsup surakarta,1,0,['pelayanan'],positive,0.9964969754219056,0.0043349028564989
Rumah Sakit Umum Pusat Surakarta,5,rsup ruang anak nakula bangsal anak kls 1 di ruang nakula pelayanan dan peralatan bagus ruangan bersih dn nyaman utk dr nya jg aku suka visit nya terjadwal on time pagi2 bagus nursnya jg gercep2good over all trimakasih ya buat team nya,1,1,"['pelayanan', 'fasilitas']",positive,0.9974217414855956,0.982464611530304
Rumah Sakit Umum Pusat Surakarta,5,terima kasih banyak buat perawatdokter dan staf2 lainnya ramah2 orangnyacepet pengerjaan kalau ada masalah terutama buat tim nakula 2 yang sudah merawat saya sampai sembuh,1,0,['pelayanan'],positive,0.9984939098358154,0.0180848576128482
Rumah Sakit Umum Pusat Surakarta,5,pelayanan baik lingkungan bersih dan karyawan yang bertugas ramah dan baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9966673254966736,0.9903545379638672
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sangat baik petugas dan nakes sangat ramah lingkungan rumah sakit besih ruangan tertata rapi,1,1,"['pelayanan', 'fasilitas']",positive,0.9965649247169496,0.9901973009109496
Rumah Sakit Umum Pusat Surakarta,5,pelayanan sangat baikk petugas dan nakes sangat ramah lingkungan rumah sakit bersihh ruangan tertata rapi,1,1,"['pelayanan', 'fasilitas']",positive,0.9972420930862428,0.988579034805298
Rumah Sakit Umum Pusat Surakarta,5,pengalaman selama periksa di rs disini rsup surakarta paling top markotop semua staf n dokternya ramah pelayanan cepat sesuai dg jam daftar online,1,0,['pelayanan'],positive,0.9941508173942566,0.0031204016413539
Rumah Sakit Umum Pusat Surakarta,1,rumah sakit terbrisik yg pernah saya temui terima kasih,0,1,['fasilitas'],neutral,0.0082972655072808,0.992440938949585
Rumah Sakit Umum Pusat Surakarta,5,pelayanan bagus fasilitas juga baik km bersih tidak bau tidak membedakan antara pasien bpjs dan non bpjs sukses selalu untuk rsup jajar,1,1,"['pelayanan', 'fasilitas']",positive,0.9960909485816956,0.991025984287262
Rumah Sakit Umum Pusat Surakarta,4,pelayanan baik cuma untuk pengambilan obat waktunya terlalu lama bisa ssmpai 4 sd 5 jammaaf ini cuma kritik membangun kl bisa penyerahan obat bisa dimanage lebih baik terimakasih,1,0,['pelayanan'],negative,0.9977113008499146,0.0082735968753695
Rumah Sakit Umum Pusat Surakarta,5,terima kasih untuk semuanya dari igd dokter dan temen2 perawat ramah2 masuk ke nakula2 semuanya baik semoga rsup semakin sukses aamiin,1,0,['pelayanan'],positive,0.9591212868690492,0.003435764927417
Rumah Sakit Umum Pusat Surakarta,5,pelayanan di rsup sangat baik terutama di bangsal nakula pelayanan dan penjelasan informasinya jelas dan baik,1,0,['pelayanan'],positive,0.9981104135513306,0.0071234656497836
Rumah Sakit Umum Pusat Surakarta,5,pelayanan rumah sakit khususnya bangsal nakula sangat bagus dan paripurna staff semuanya baik dan cekatan rsup surakarta terbaik,1,0,['pelayanan'],positive,0.997904658317566,0.0062083494849503
Rumah Sakit Umum Pusat Surakarta,5,poli anak rsup menyenangkan dokter spa sangat baik humble ramah pada pasien polinya nyaman bersih rapi,1,1,"['pelayanan', 'fasilitas']",positive,0.9967064261436462,0.9901297688484192
Rumah Sakit Umum Pusat Surakarta,5,pelayanan rumah sakit sangat baikuntuk poli anakbangsal sembodro dan bangsal nakula perawat nya sangat ramah pokok nya the best,1,0,['pelayanan'],positive,0.9983017444610596,0.0079050250351428
Rumah Sakit Umum Pusat Surakarta,5,pelayanan bintang 5 dengan dr hamid spa jelas menjelaskan ke pasien perawat poli anak ramah dan cekatan,1,0,['pelayanan'],positive,0.9962224960327148,0.0036914341617375
Rumah Sakit Umum Pusat Surakarta,5,rs yg bersih nyaman dan pelayanan yg sangat ramah mulai dr admin perawat dan dokternya walaupun pasien bpjs menghapus image negatif ttg pelayanan bpjs selama ini semoga kualitas selalu ditingkatkan,1,1,"['pelayanan', 'fasilitas']",positive,0.9971051812171936,0.983847677707672
Rumah Sakit Umum Pusat Surakarta,1,sangat tidak puas pelayanan mengecewakan tidak di panggil² karena pegawai main hp saya harus tanya dulu baru dilayani,1,0,['pelayanan'],negative,0.9980512857437134,0.0066762664355337
Rumah Sakit Umum Pusat Surakarta,1,abis rawat inap udah dijanjiin sama dr makiyatul dr penyakit dalam buat kontrol tgl 2 april untuk jdwl rontgen ulang udh daftar online h7 dan udh dpt no antrian tp hari h kontrol dtg ke poli malah dikabarin klo dr makiyatul cancel smua pasien ditgl 2 agak kecewa sih gaada pemberitahuan sama sekali dr rs,1,0,['pelayanan'],negative,0.9875466227531432,0.0024956094566732
